Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
<=50K & field4 = EduNum9 & field9 = Female & field7 = Own-child & field10 = Hour21-35,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field4 = EduNum9 & field8 = Black & field9 = Female & field10 = Hour21-35,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Never-married & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,125,0.000924,1.317193,1.03E-15,0.003839,1
<=50K & field9 = Female & field6 = Other-service & field7 = Own-child & field10 = Hour21-35,141,0.001043,1.317193,1.22E-17,0.00433,1
<=50K & field3 = HS-grad & field9 = Female & field7 = Own-child & field10 = Hour21-35,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field5 = Never-married & field9 = Female & field6 = Other-service & field1 = Age17-23,456,0.003372,1.317193,9.91E-56,0.014004,1
<=50K & field8 = Black & field9 = Female & field1 = Age17-23 & field7 = Own-child,110,0.000814,1.317193,6.50E-14,0.003378,1
<=50K & field10 = Hour1-20 & field1 = Age24-31 & field9 = Female & field6 = Other-service,35,0.000259,1.317193,6.45E-05,0.001075,1
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field9 = Female,265,0.00196,1.317193,1.39E-32,0.008139,1
<=50K & field7 = Not-in-family & field8 = Black & field9 = Female & field6 = Other-service,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field9 = Female & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,641,0.004741,1.317193,2.65E-78,0.019686,1
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field6 = Other-service,150,0.001109,1.317193,1.01E-18,0.004607,1
<=50K & field5 = Never-married & field8 = Black & field6 = Other-service & field10 = Hour21-35,72,0.000532,1.317193,2.37E-09,0.002211,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age24-31 & field9 = Female,220,0.001627,1.317193,3.76E-27,0.006757,1
<=50K & field8 = Black & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,27,0.0002,1.317193,0.000586116,0.000829,1
<=50K & field7 = Not-in-family & field4 = EduNum9 & field8 = Black & field9 = Female,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field9 = Female & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,641,0.004741,1.317193,2.65E-78,0.019686,1
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field10 = Hour21-35,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field5 = Never-married & field3 = HS-grad & field8 = Black & field9 = Female,265,0.00196,1.317193,1.39E-32,0.008139,1
<=50K & field5 = Never-married & field8 = Black & field1 = Age24-31 & field10 = Hour21-35,64,0.000473,1.317193,2.16E-08,0.001966,1
<=50K & field3 = HS-grad & field8 = Black & field9 = Female & field10 = Hour21-35,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field7 = Own-child,364,0.002692,1.317193,1.46E-44,0.011179,1
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field7 = Own-child,225,0.001664,1.317193,9.37E-28,0.00691,1
<=50K & field5 = Never-married & field3 = HS-grad & field8 = Black & field10 = Hour21-35,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum9 & field8 = Black,386,0.002855,1.317193,3.15E-47,0.011855,1
<=50K & field10 = Hour1-20 & field3 = HS-grad & field8 = Black & field9 = Female,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field8 = Black,386,0.002855,1.317193,3.15E-47,0.011855,1
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field8 = Black & field9 = Female,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field2 = Private & field8 = Black & field1 = Age24-31 & field10 = Hour21-35,79,0.000584,1.317193,3.42E-10,0.002426,1
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field6 = Other-service,222,0.001642,1.317193,2.16E-27,0.006818,1
<=50K & field2 = Private & field8 = Black & field1 = Age24-31 & field6 = Other-service,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field7 = Not-in-family & field4 = EduNum9 & field1 = Age17-23,323,0.002389,1.317193,1.35E-39,0.00992,1
<=50K & field7 = Not-in-family & field3 = HS-grad & field1 = Age17-23,323,0.002389,1.317193,1.35E-39,0.00992,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field7 = Own-child,1192,0.008816,1.317193,1.94E-146,0.036608,1
<=50K & field3 = HS-grad & field8 = Black & field7 = Own-child,209,0.001546,1.317193,7.96E-26,0.006419,1
<=50K & field4 = EduNum9 & field1 = Age17-23 & field10 = Hour21-35,326,0.002411,1.317193,5.87E-40,0.010012,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum9,238,0.00176,1.317193,2.53E-29,0.007309,1
<=50K & field10 = Hour1-20 & field3 = HS-grad & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field10 = Hour1-20 & field6 = Other-service & field7 = Own-child,339,0.002507,1.317193,1.57E-41,0.010411,1
<=50K & field9 = Female & field1 = Age17-23 & field10 = Hour21-35,640,0.004733,1.317193,3.52E-78,0.019655,1
<=50K & field4 = EduNum9 & field6 = Other-service & field1 = Age17-23,243,0.001797,1.317193,6.31E-30,0.007463,1
<=50K & field4 = EduNum9 & field8 = Black & field7 = Own-child,209,0.001546,1.317193,7.96E-26,0.006419,1
<=50K & field6 = Adm-clerical & field3 = HS-grad & field1 = Age17-23,207,0.001531,1.317193,1.39E-25,0.006357,1
<=50K & field10 = Hour1-20 & field9 = Female & field7 = Unmarried,200,0.001479,1.317193,9.67E-25,0.006142,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = HS-grad,238,0.00176,1.317193,2.53E-29,0.007309,1
<=50K & field4 = EduNum9 & field6 = Other-service & field7 = Own-child,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field3 = HS-grad & field1 = Age17-23 & field10 = Hour21-35,326,0.002411,1.317193,5.87E-40,0.010012,1
<=50K & field6 = Adm-clerical & field4 = EduNum9 & field1 = Age17-23,207,0.001531,1.317193,1.39E-25,0.006357,1
<=50K & field3 = HS-grad & field6 = Other-service & field1 = Age17-23,243,0.001797,1.317193,6.31E-30,0.007463,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field6 = Other-service,410,0.003032,1.317193,3.85E-50,0.012592,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field1 = Age24-31,221,0.001634,1.317193,2.85E-27,0.006787,1
<=50K & field3 = HS-grad & field6 = Other-service & field7 = Own-child,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field7 = Not-in-family & field1 = Age17-23 & field10 = Hour21-35,269,0.001989,1.317193,4.58E-33,0.008261,1
<=50K & field10 = Hour1-20 & field8 = Black & field7 = Unmarried,48,0.000355,1.317193,1.79E-06,0.001474,1
<=50K & field7 = Not-in-family & field10 = Hour1-20 & field8 = Black,48,0.000355,1.317193,1.79E-06,0.001474,1
<=50K & field8 = Black & field6 = Other-service & field7 = Own-child,115,0.00085,1.317193,1.63E-14,0.003532,1
<=50K & field8 = Black & field6 = Other-service & field1 = Age17-23,104,0.000769,1.317193,3.42E-13,0.003194,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field7 = Unmarried,61,0.000451,1.317193,4.94E-08,0.001873,1
<=50K & field7 = Not-in-family & field8 = Black & field10 = Hour21-35,107,0.000791,1.317193,1.49E-13,0.003286,1
<=50K & field8 = Black & field7 = Own-child & field10 = Hour21-35,111,0.000821,1.317193,4.93E-14,0.003409,1
<=50K & field10 = Hour1-20 & field5 = Divorced & field8 = Black,24,0.000177,1.317193,0.00134045,0.000737,1
<=50K & field8 = Black & field1 = Age24-31 & field7 = Own-child,179,0.001324,1.317193,3.27E-22,0.005497,1
<=50K & field10 = Hour1-20 & field8 = Black & field1 = Age24-31,31,0.000229,1.317193,0.000194493,0.000952,1
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field4 = EduNum9 & field8 = Black & field1 = Age17-23,157,0.001161,1.317193,1.46E-19,0.004822,1
<=50K & field10 = Hour1-20 & field8 = Black & field6 = Other-service,75,0.000555,1.317193,1.03E-09,0.002303,1
<=50K & field10 = Hour1-20 & field8 = Black & field7 = Own-child,112,0.000828,1.317193,3.74E-14,0.00344,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age17-23,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field3 = HS-grad & field8 = Black & field1 = Age17-23,157,0.001161,1.317193,1.46E-19,0.004822,1
<=50K & field8 = Black & field1 = Age17-23 & field10 = Hour21-35,122,0.000902,1.317193,2.35E-15,0.003747,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field8 = Black,155,0.001146,1.317193,2.53E-19,0.00476,1
<=50K & field10 = Hour1-20 & field1 = Age17-23,1277,0.009444,1.317193,4.50E-157,0.039219,1
<=50K & field4 = EduNum1,51,0.000377,1.317193,7.81E-07,0.001566,1
<=50K & field3 = Preschool,51,0.000377,1.317193,7.81E-07,0.001566,1
