OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -k 100
  -s <=50K
  Adult.csv
  Output

File/input/Adult.csv: 132 items, 32561 transactions
Found 100 non-redundant productive itemsets in 72 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
<=50K & field10 = Hour1-20 & field2 = Private & field8 = Black & field9 = Female,111, 0.000821, 1.317193,4.93214e-14,0.003409,1.000000
<=50K & field4 = EduNum9 & field9 = Female & field7 = Own-child & field10 = Hour21-35,133, 0.000984, 1.317193,1.12045e-16,0.004085,1.000000
<=50K & field4 = EduNum9 & field8 = Black & field9 = Female & field10 = Hour21-35,117, 0.000865, 1.317193,9.38095e-15,0.003593,1.000000
<=50K & field5 = Never-married & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,125, 0.000924, 1.317193,1.02555e-15,0.003839,1.000000
<=50K & field9 = Female & field6 = Other-service & field7 = Own-child & field10 = Hour21-35,141, 0.001043, 1.317193,1.22337e-17,0.004330,1.000000
<=50K & field3 = HS-grad & field9 = Female & field7 = Own-child & field10 = Hour21-35,133, 0.000984, 1.317193,1.12045e-16,0.004085,1.000000
<=50K & field5 = Never-married & field9 = Female & field6 = Other-service & field1 = Age17-23,456, 0.003372, 1.317193,9.91386e-56,0.014004,1.000000
<=50K & field8 = Black & field9 = Female & field1 = Age17-23 & field7 = Own-child,110, 0.000814, 1.317193,6.50357e-14,0.003378,1.000000
<=50K & field10 = Hour1-20 & field1 = Age24-31 & field9 = Female & field6 = Other-service,35, 0.000259, 1.317193,6.45292e-05,0.001075,1.000000
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field9 = Female,265, 0.001960, 1.317193,1.39322e-32,0.008139,1.000000
<=50K & field7 = Not-in-family & field8 = Black & field9 = Female & field6 = Other-service,91, 0.000673, 1.317193,1.24324e-11,0.002795,1.000000
<=50K & field9 = Female & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,641, 0.004741, 1.317193,2.65221e-78,0.019686,1.000000
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field6 = Other-service,150, 0.001109, 1.317193,1.01196e-18,0.004607,1.000000
<=50K & field5 = Never-married & field8 = Black & field6 = Other-service & field10 = Hour21-35,72, 0.000532, 1.317193,2.36821e-09,0.002211,1.000000
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age24-31 & field9 = Female,220, 0.001627, 1.317193,3.75587e-27,0.006757,1.000000
<=50K & field8 = Black & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,27, 0.000200, 1.317193,0.000586116,0.000829,1.000000
<=50K & field7 = Not-in-family & field4 = EduNum9 & field8 = Black & field9 = Female,119, 0.000880, 1.317193,5.39448e-15,0.003655,1.000000
<=50K & field9 = Female & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,641, 0.004741, 1.317193,2.65221e-78,0.019686,1.000000
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field10 = Hour21-35,99, 0.000732, 1.317193,1.36192e-12,0.003040,1.000000
<=50K & field5 = Never-married & field3 = HS-grad & field8 = Black & field9 = Female,265, 0.001960, 1.317193,1.39322e-32,0.008139,1.000000
<=50K & field5 = Never-married & field8 = Black & field1 = Age24-31 & field10 = Hour21-35,64, 0.000473, 1.317193,2.15727e-08,0.001966,1.000000
<=50K & field3 = HS-grad & field8 = Black & field9 = Female & field10 = Hour21-35,117, 0.000865, 1.317193,9.38095e-15,0.003593,1.000000
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field7 = Own-child,364, 0.002692, 1.317193,1.46463e-44,0.011179,1.000000
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field7 = Own-child,225, 0.001664, 1.317193,9.36980e-28,0.006910,1.000000
<=50K & field5 = Never-married & field3 = HS-grad & field8 = Black & field10 = Hour21-35,99, 0.000732, 1.317193,1.36192e-12,0.003040,1.000000
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum9 & field8 = Black,386, 0.002855, 1.317193,3.14860e-47,0.011855,1.000000
<=50K & field10 = Hour1-20 & field3 = HS-grad & field8 = Black & field9 = Female,51, 0.000377, 1.317193,7.80705e-07,0.001566,1.000000
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field8 = Black,386, 0.002855, 1.317193,3.14860e-47,0.011855,1.000000
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field8 = Black & field9 = Female,51, 0.000377, 1.317193,7.80705e-07,0.001566,1.000000
<=50K & field2 = Private & field8 = Black & field1 = Age24-31 & field10 = Hour21-35,79, 0.000584, 1.317193,3.42491e-10,0.002426,1.000000
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field6 = Other-service,222, 0.001642, 1.317193,2.15542e-27,0.006818,1.000000
<=50K & field2 = Private & field8 = Black & field1 = Age24-31 & field6 = Other-service,89, 0.000658, 1.317193,2.16079e-11,0.002733,1.000000
<=50K & field7 = Not-in-family & field4 = EduNum9 & field1 = Age17-23,323, 0.002389, 1.317193,1.35388e-39,0.009920,1.000000
<=50K & field7 = Not-in-family & field3 = HS-grad & field1 = Age17-23,323, 0.002389, 1.317193,1.35388e-39,0.009920,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field7 = Own-child,1192, 0.008816, 1.317193,1.93774e-146,0.036608,1.000000
<=50K & field3 = HS-grad & field8 = Black & field7 = Own-child,209, 0.001546, 1.317193,7.95954e-26,0.006419,1.000000
<=50K & field4 = EduNum9 & field1 = Age17-23 & field10 = Hour21-35,326, 0.002411, 1.317193,5.86777e-40,0.010012,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum9,238, 0.001760, 1.317193,2.53210e-29,0.007309,1.000000
<=50K & field10 = Hour1-20 & field3 = HS-grad & field7 = Own-child,181, 0.001339, 1.317193,1.88048e-22,0.005559,1.000000
<=50K & field10 = Hour1-20 & field6 = Other-service & field7 = Own-child,339, 0.002507, 1.317193,1.56514e-41,0.010411,1.000000
<=50K & field9 = Female & field1 = Age17-23 & field10 = Hour21-35,640, 0.004733, 1.317193,3.51583e-78,0.019655,1.000000
<=50K & field4 = EduNum9 & field6 = Other-service & field1 = Age17-23,243, 0.001797, 1.317193,6.31122e-30,0.007463,1.000000
<=50K & field4 = EduNum9 & field8 = Black & field7 = Own-child,209, 0.001546, 1.317193,7.95954e-26,0.006419,1.000000
<=50K & field6 = Adm-clerical & field3 = HS-grad & field1 = Age17-23,207, 0.001531, 1.317193,1.38661e-25,0.006357,1.000000
<=50K & field10 = Hour1-20 & field9 = Female & field7 = Unmarried,200, 0.001479, 1.317193,9.67287e-25,0.006142,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = HS-grad,238, 0.001760, 1.317193,2.53210e-29,0.007309,1.000000
<=50K & field4 = EduNum9 & field6 = Other-service & field7 = Own-child,260, 0.001923, 1.317193,5.59578e-32,0.007985,1.000000
<=50K & field3 = HS-grad & field1 = Age17-23 & field10 = Hour21-35,326, 0.002411, 1.317193,5.86777e-40,0.010012,1.000000
<=50K & field6 = Adm-clerical & field4 = EduNum9 & field1 = Age17-23,207, 0.001531, 1.317193,1.38661e-25,0.006357,1.000000
<=50K & field3 = HS-grad & field6 = Other-service & field1 = Age17-23,243, 0.001797, 1.317193,6.31122e-30,0.007463,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field6 = Other-service,410, 0.003032, 1.317193,3.85119e-50,0.012592,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field1 = Age24-31,221, 0.001634, 1.317193,2.84527e-27,0.006787,1.000000
<=50K & field3 = HS-grad & field6 = Other-service & field7 = Own-child,260, 0.001923, 1.317193,5.59578e-32,0.007985,1.000000
<=50K & field7 = Not-in-family & field1 = Age17-23 & field10 = Hour21-35,269, 0.001989, 1.317193,4.58004e-33,0.008261,1.000000
<=50K & field10 = Hour1-20 & field8 = Black & field7 = Unmarried,48, 0.000355, 1.317193,1.78672e-06,0.001474,1.000000
<=50K & field7 = Not-in-family & field10 = Hour1-20 & field8 = Black,48, 0.000355, 1.317193,1.78672e-06,0.001474,1.000000
<=50K & field8 = Black & field6 = Other-service & field7 = Own-child,115, 0.000850, 1.317193,1.63127e-14,0.003532,1.000000
<=50K & field8 = Black & field6 = Other-service & field1 = Age17-23,104, 0.000769, 1.317193,3.41791e-13,0.003194,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field7 = Unmarried,61, 0.000451, 1.317193,4.93903e-08,0.001873,1.000000
<=50K & field7 = Not-in-family & field8 = Black & field10 = Hour21-35,107, 0.000791, 1.317193,1.49099e-13,0.003286,1.000000
<=50K & field8 = Black & field7 = Own-child & field10 = Hour21-35,111, 0.000821, 1.317193,4.93214e-14,0.003409,1.000000
<=50K & field10 = Hour1-20 & field5 = Divorced & field8 = Black,24, 0.000177, 1.317193,0.00134045,0.000737,1.000000
<=50K & field8 = Black & field1 = Age24-31 & field7 = Own-child,179, 0.001324, 1.317193,3.27413e-22,0.005497,1.000000
<=50K & field10 = Hour1-20 & field8 = Black & field1 = Age24-31,31, 0.000229, 1.317193,0.000194493,0.000952,1.000000
<=50K & field10 = Hour1-20 & field4 = EduNum9 & field7 = Own-child,181, 0.001339, 1.317193,1.88048e-22,0.005559,1.000000
<=50K & field4 = EduNum9 & field8 = Black & field1 = Age17-23,157, 0.001161, 1.317193,1.45567e-19,0.004822,1.000000
<=50K & field10 = Hour1-20 & field8 = Black & field6 = Other-service,75, 0.000555, 1.317193,1.03406e-09,0.002303,1.000000
<=50K & field10 = Hour1-20 & field8 = Black & field7 = Own-child,112, 0.000828, 1.317193,3.74037e-14,0.003440,1.000000
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age17-23,166, 0.001228, 1.317193,1.20241e-20,0.005098,1.000000
<=50K & field3 = HS-grad & field8 = Black & field1 = Age17-23,157, 0.001161, 1.317193,1.45567e-19,0.004822,1.000000
<=50K & field8 = Black & field1 = Age17-23 & field10 = Hour21-35,122, 0.000902, 1.317193,2.35219e-15,0.003747,1.000000
<=50K & field5 = Never-married & field10 = Hour1-20 & field8 = Black,155, 0.001146, 1.317193,2.53329e-19,0.004760,1.000000
<=50K & field10 = Hour1-20 & field1 = Age17-23,1277, 0.009444, 1.317193,4.49736e-157,0.039219,1.000000
<=50K & field4 = EduNum1,51, 0.000377, 1.317193,7.80705e-07,0.001566,1.000000
<=50K & field3 = Preschool,51, 0.000377, 1.317193,7.80705e-07,0.001566,1.000000
