OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -p
  -k 100
  -s EI
  splice.data.csv
  splice.data

File/input/splice.data.csv: 289 items, 3190 transactions
Found 100 non-redundant productive itemsets in 2 seconds
Alpha for size 2 = 6.00730e-07
Alpha for size 3 = 3.13971e-09
Alpha for size 4 = 2.19560e-11
Alpha for size 5 = 1.92596e-13
Alpha for size 6 = 2.03447e-15
Alpha for size 7 = 2.51613e-17
Alpha for size 8 = 3.56898e-19

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
EI & field33 = T & field36 = G & field35 = A & field7 = G & field38 = G,79, 0.018810, 4.159061,5.18809e-51,0.024765,1.000000
EI & field31 = G & field37 = T & field34 = G & field25 = G & field38 = G,41, 0.009762, 4.159061,1.82224e-26,0.012853,1.000000
EI & field30 = A & field36 = G & field37 = T & field34 = G & field26 = A,24, 0.005715, 4.159061,1.05653e-15,0.007524,1.000000
EI & field36 = G & field37 = T & field22 = G & field34 = G & field7 = G,25, 0.005953, 4.159061,2.47947e-16,0.007837,1.000000
EI & field31 = G & field36 = G & field37 = T & field25 = G & field26 = A,31, 0.007381, 4.159061,4.05320e-20,0.009718,1.000000
EI & field30 = A & field33 = T & field36 = G & field20 = A & field34 = A,62, 0.014763, 4.159061,6.03742e-40,0.019436,1.000000
EI & field37 = T & field34 = G & field35 = A & field10 = G & field25 = G,27, 0.006429, 4.159061,1.36135e-17,0.008464,1.000000
EI & field31 = G & field33 = T & field20 = A & field35 = A & field7 = G,40, 0.009524, 4.159061,7.89552e-26,0.012539,1.000000
EI & field30 = A & field31 = G & field36 = G & field20 = A & field26 = A,26, 0.006191, 4.159061,5.81285e-17,0.008150,1.000000
EI & field31 = G & field36 = G & field35 = A & field7 = G & field26 = A,42, 0.010000, 4.159061,4.20116e-27,0.013166,1.000000
EI & field31 = G & field36 = G & field7 = G & field38 = G & field26 = A,31, 0.007381, 4.159061,4.05320e-20,0.009718,1.000000
EI & field36 = G & field37 = T & field20 = A & field35 = A & field26 = A,27, 0.006429, 4.159061,1.36135e-17,0.008464,1.000000
EI & field33 = T & field36 = G & field20 = A & field35 = A & field7 = G,45, 0.010715, 4.159061,5.11556e-29,0.014107,1.000000
EI & field30 = A & field36 = G & field34 = G & field35 = A & field25 = G,42, 0.010000, 4.159061,4.20116e-27,0.013166,1.000000
EI & field31 = G & field33 = T & field36 = G & field20 = A & field7 = G,57, 0.013572, 4.159061,1.02119e-36,0.017868,1.000000
EI & field36 = G & field37 = T & field34 = G & field10 = G & field38 = G,39, 0.009286, 4.159061,3.41742e-25,0.012226,1.000000
EI & field31 = G & field37 = T & field29 = A & field34 = G & field42 = G,27, 0.006429, 4.159061,1.36135e-17,0.008464,1.000000
EI & field31 = G & field37 = T & field34 = G & field25 = G & field26 = A,30, 0.007143, 4.159061,1.73787e-19,0.009404,1.000000
EI & field31 = G & field36 = G & field20 = A & field35 = A & field7 = G,36, 0.008572, 4.159061,2.75361e-23,0.011285,1.000000
EI & field33 = T & field36 = G & field37 = T & field35 = A & field7 = G,67, 0.015953, 4.159061,3.47279e-43,0.021003,1.000000
EI & field36 = G & field37 = T & field35 = A & field38 = G & field42 = G,57, 0.013572, 4.159061,1.02119e-36,0.017868,1.000000
EI & field31 = G & field36 = G & field29 = A & field38 = G & field42 = G,28, 0.006667, 4.159061,3.18496e-18,0.008777,1.000000
EI & field31 = G & field36 = G & field22 = G & field29 = A & field42 = G,33, 0.007858, 4.159061,2.19787e-21,0.010345,1.000000
EI & field33 = T & field36 = G & field37 = T & field34 = G & field35 = A,142, 0.033811, 4.159061,2.70969e-93,0.044514,1.000000
EI & field37 = T & field34 = G & field35 = A & field38 = G & field42 = G,43, 0.010239, 4.159061,9.67547e-28,0.013480,1.000000
EI & field37 = T & field35 = A & field25 = G & field38 = G & field42 = G,32, 0.007619, 4.159061,9.44336e-21,0.010031,1.000000
EI & field31 = G & field36 = G & field37 = T & field34 = G & field42 = G,59, 0.014048, 4.159061,5.23874e-38,0.018495,1.000000
EI & field30 = A & field36 = G & field37 = T & field29 = A & field34 = A,27, 0.006429, 4.159061,1.36135e-17,0.008464,1.000000
EI & field33 = T & field37 = T & field35 = A & field7 = G & field42 = G,36, 0.008572, 4.159061,2.75361e-23,0.011285,1.000000
EI & field33 = T & field36 = G & field35 = A & field34 = A,206, 0.049050, 4.159061,1.70090e-138,0.064577,1.000000
EI & field31 = G & field33 = T & field35 = A & field34 = A,177, 0.042070, 4.135695,1.47364e-115,0.055799,0.994382
EI & field31 = G & field33 = T & field36 = G & field35 = A & field7 = G,140, 0.033260, 4.129564,7.20451e-90,0.044201,0.992908
EI & field31 = G & field33 = T & field36 = G & field37 = T & field35 = A,134, 0.031831, 4.128253,8.88373e-86,0.042320,0.992593
EI & field31 = G & field33 = T & field36 = G & field37 = T & field34 = G,125, 0.029688, 4.126053,1.11389e-79,0.039498,0.992064
EI & field30 = A & field31 = G & field33 = T & field35 = A & field34 = A,114, 0.027069, 4.122895,2.74489e-72,0.036050,0.991304
EI & field31 = G & field33 = T & field36 = G & field37 = T & field38 = G,106, 0.025164, 4.120192,5.91556e-67,0.033542,0.990654
EI & field33 = T & field36 = G & field37 = T & field35 = A & field42 = G,98, 0.023259, 4.117051,1.17501e-61,0.031034,0.989899
EI & field30 = A & field31 = G & field33 = T & field36 = G & field25 = G,97, 0.023021, 4.116622,5.36799e-61,0.030721,0.989796
EI & field30 = A & field33 = T & field36 = G & field37 = T & field35 = A,90, 0.021354, 4.113357,2.15147e-56,0.028527,0.989011
EI & field30 = A & field33 = T & field36 = G & field35 = A & field7 = G,86, 0.020402, 4.111256,8.92922e-54,0.027273,0.988506
EI & field33 = T & field36 = G & field37 = T & field34 = G & field42 = G,84, 0.019926, 4.110131,1.80521e-52,0.026646,0.988235
EI & field31 = G & field33 = T & field36 = G & field34 = G & field35 = A & field7 = G,82, 0.019449, 4.108952,3.63097e-51,0.026019,0.987952
EI & field33 = T & field37 = T & field34 = G & field35 = A & field38 = G,81, 0.019211, 4.108341,1.62531e-50,0.025705,0.987805
EI & field33 = T & field36 = G & field37 = T & field35 = A,232, 0.055015, 4.105967,1.66562e-151,0.073668,0.987234

3 seconds (0 input, 2 search, 0 filter, 0 output) for 100 itemsets

