OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -p
  -k 100
  -s EDIBLE
  Mushroom.csv
  Mushroom

File/input/Mushroom.csv: 118 items, 8416 transactions
Found 100 non-redundant productive itemsets in 17 seconds
Alpha for size 2 = 3.62161e-06
Alpha for size 3 = 4.68312e-08
Alpha for size 4 = 8.14456e-10
Alpha for size 5 = 1.78609e-11
Alpha for size 6 = 4.74183e-13
Alpha for size 7 = 1.48182e-14

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
EDIBLE & field15 = WHITE & field16 = WHITE,2528, 0.061118, 1.255446,1.23978e-114,0.448669,0.669492
EDIBLE & field13 = SMOOTH & field15 = WHITE,2340, 0.059817, 1.274106,1.11150e-112,0.409221,0.679443
EDIBLE & field5 = BRUISES & field21 = BLACK,1216, 0.059326, 1.696630,1.44366e-223,0.159696,0.904762
EDIBLE & field13 = SMOOTH & field14 = SMOOTH & field15 = WHITE & field6 = NONE,1146, 0.058485, 1.752859,2.73608e-242,0.145675,0.934747
EDIBLE & field13 = SMOOTH & field16 = WHITE,2304, 0.057820, 1.267756,1.04614e-105,0.404943,0.676056
EDIBLE & field13 = SMOOTH & field14 = SMOOTH & field21 = BLACK,1296, 0.057679, 1.598874,7.14198e-184,0.180608,0.852632
EDIBLE & field13 = SMOOTH & field14 = SMOOTH & field16 = WHITE & field6 = NONE,1128, 0.057487, 1.751036,7.64794e-237,0.143536,0.933775

44 itemsets failed test for self sufficiency
EDIBLE & field6 = NONE,3688, 0.196923, 1.816130,0.00000,0.452471,0.968487
EDIBLE & field9 = BROAD & field6 = NONE,3472, 0.187986, 1.837126,0.00000,0.421103,0.979684
EDIBLE & field13 = SMOOTH & field9 = BROAD,3504, 0.180636, 1.766339,0.00000,0.442015,0.941935
EDIBLE & field14 = SMOOTH & field9 = BROAD,3312, 0.169989, 1.760413,0.00000,0.419202,0.938775
EDIBLE & field13 = SMOOTH & field6 = NONE,2980, 0.160194, 1.826197,0.00000,0.363593,0.973856
EDIBLE & field14 = SMOOTH & field6 = NONE,2932, 0.157532, 1.825416,0.00000,0.357890,0.973440
EDIBLE & field13 = SMOOTH & field14 = SMOOTH & field9 = BROAD,2984, 0.156361, 1.788895,0.00000,0.371673,0.953964
EDIBLE & field13 = SMOOTH & field9 = BROAD & field6 = NONE,2800, 0.150719, 1.828212,0.00000,0.341255,0.974930
EDIBLE & field14 = SMOOTH & field9 = BROAD & field6 = NONE,2800, 0.150719, 1.828212,0.00000,0.341255,0.974930
EDIBLE & field13 = SMOOTH & field20 = PENDANT & field9 = BROAD,2800, 0.141594, 1.740923,0.00000,0.358365,0.928382
EDIBLE & field20 = PENDANT & field9 = BROAD,2960, 0.141343, 1.671885,0.00000,0.394487,0.891566
EDIBLE & field13 = SMOOTH & field14 = SMOOTH & field6 = NONE,2586, 0.138344, 1.818952,0.00000,0.316778,0.969993
EDIBLE & field14 = SMOOTH & field20 = PENDANT & field9 = BROAD,2608, 0.130946, 1.731792,0.00000,0.335551,0.923513
EDIBLE & field16 = WHITE & field9 = BROAD,2720, 0.128033, 1.656041,0.00000,0.365970,0.883117
EDIBLE & field15 = WHITE & field9 = BROAD,2720, 0.128033, 1.656041,0.00000,0.365970,0.883117
EDIBLE & field20 = PENDANT & field6 = NONE,2352, 0.125367, 1.813538,0.00000,0.288973,0.967105
EDIBLE & field5 = BRUISES & field9 = BROAD,2656, 0.124484, 1.651390,0.00000,0.358365,0.880637
EDIBLE & field9 = BROAD,4176, 0.123618, 1.331791,0.00000,0.698669,0.710204
EDIBLE & field13 = SMOOTH & field20 = PENDANT,2992, 0.123348, 1.531296,0.00000,0.435361,0.816594
EDIBLE & field20 = PENDANT,3152, 0.123097, 1.489592,0.00000,0.471483,0.794355
EDIBLE & field13 = SMOOTH & field20 = PENDANT & field6 = NONE,2192, 0.116494, 1.809194,0.00000,0.269962,0.964789
EDIBLE & field14 = SMOOTH & field20 = PENDANT & field6 = NONE,2192, 0.116494, 1.809194,0.00000,0.269962,0.964789
EDIBLE & field16 = WHITE & field6 = NONE,2160, 0.114719, 1.808251,0.00000,0.266160,0.964286
EDIBLE & field5 = BRUISES,2752, 0.113080, 1.528618,0.00000,0.401141,0.815166
EDIBLE & field14 = SMOOTH & field20 = PENDANT,2800, 0.112700, 1.512277,0.00000,0.412548,0.806452
EDIBLE & field13 = SMOOTH,3780, 0.112302, 1.333398,0.00000,0.631654,0.711061
EDIBLE & field13 = SMOOTH & field14 = SMOOTH,3194, 0.111740, 1.417289,0.00000,0.502139,0.755797
EDIBLE & field5 = BRUISES & field14 = SMOOTH,2560, 0.111556, 1.579135,0.00000,0.361217,0.842105
EDIBLE & field16 = WHITE & field9 = BROAD & field6 = NONE,2016, 0.107240, 1.810560,0.00000,0.248099,0.965517
EDIBLE & field15 = WHITE & field9 = BROAD & field6 = NONE,2016, 0.107240, 1.810560,0.00000,0.248099,0.965517
EDIBLE & field15 = WHITE & field16 = WHITE & field9 = BROAD,2288, 0.104076, 1.620283,0.00000,0.314639,0.864048
EDIBLE & field5 = BRUISES & field6 = NONE,1952, 0.103184, 1.801395,0.00000,0.241445,0.960630
EDIBLE & field5 = BRUISES & field20 = PENDANT,2560, 0.102432, 1.507717,0.00000,0.378327,0.804020
EDIBLE & field13 = SMOOTH & field16 = WHITE & field9 = BROAD,2064, 0.100778, 1.697570,0.00000,0.270913,0.905263
EDIBLE & field13 = SMOOTH & field15 = WHITE & field9 = BROAD,2064, 0.100778, 1.697570,0.00000,0.270913,0.905263
EDIBLE & field14 = SMOOTH,3540, 0.098993, 1.307780,6.35013e-311,0.603137,0.697399
EDIBLE & field14 = SMOOTH & field16 = WHITE & field9 = BROAD,1872, 0.090130, 1.681234,0.00000,0.248099,0.896552
EDIBLE & field14 = SMOOTH & field15 = WHITE & field9 = BROAD,1872, 0.090130, 1.681234,0.00000,0.248099,0.896552
EDIBLE & field21 = BROWN,1872, 0.089623, 1.674817,0.00000,0.249049,0.893130
EDIBLE & field21 = BLACK,1776, 0.084299, 1.665198,0.00000,0.237643,0.888000
EDIBLE & field14 = SMOOTH & field16 = WHITE & field6 = NONE,1456, 0.075677, 1.777555,0.00000,0.182510,0.947917
EDIBLE & field8 = CROWDED,1480, 0.074980, 1.743298,4.93957e-318,0.189163,0.929648
EDIBLE & field15 = WHITE,3032, 0.059668, 1.198498,2.21735e-109,0.563688,0.639123
EDIBLE & field16 = WHITE,2960, 0.057703, 1.196263,7.97231e-102,0.551331,0.637931

20 seconds (2 input, 10 search, 7 filter, 0 output) for 100 itemsets

