OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -k 100
  -s EDIBLE
  Mushroom.csv
  Mushroom

File/input/Mushroom.csv: 118 items, 8416 transactions
Found 100 non-redundant productive itemsets in 49 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
EDIBLE & field10 = BROWN & field16 = GRAY,144, 0.007986, 1.875223,1.61297e-40,0.017110,1.000000
EDIBLE & field10 = BROWN & field22 = ABUNDANT,128, 0.007099, 1.875223,4.75021e-36,0.015209,1.000000
EDIBLE & field16 = GRAY & field15 = GRAY,192, 0.010648, 1.875223,5.33558e-54,0.022814,1.000000
EDIBLE & field11 = TAPERING & field3 = FIBROUS,1424, 0.078971, 1.875223,0.00000,0.169202,1.000000
EDIBLE & field21 = BROWN & field12 = CLUB,256, 0.014197, 1.875223,3.80100e-72,0.030418,1.000000
EDIBLE & field20 = PENDANT & field12 = CLUB,512, 0.028394, 1.875223,8.30647e-147,0.060837,1.000000
EDIBLE & field3 = FIBROUS & field22 = ABUNDANT,256, 0.014197, 1.875223,3.80100e-72,0.030418,1.000000
EDIBLE & field21 = BROWN & field15 = GRAY,288, 0.015972, 1.875223,2.69575e-81,0.034221,1.000000
EDIBLE & field13 = SMOOTH & field12 = CLUB,512, 0.028394, 1.875223,8.30647e-147,0.060837,1.000000
EDIBLE & field10 = WHITE & field15 = GRAY,144, 0.007986, 1.875223,1.61297e-40,0.017110,1.000000
EDIBLE & field12 = CLUB & field21 = BLACK,256, 0.014197, 1.875223,3.80100e-72,0.030418,1.000000
EDIBLE & field14 = SMOOTH & field12 = CLUB,512, 0.028394, 1.875223,8.30647e-147,0.060837,1.000000
EDIBLE & field16 = WHITE & field12 = CLUB,512, 0.028394, 1.875223,8.30647e-147,0.060837,1.000000
EDIBLE & field15 = WHITE & field12 = CLUB,512, 0.028394, 1.875223,8.30647e-147,0.060837,1.000000
EDIBLE & field23 = WASTE,192, 0.010648, 1.875223,5.33558e-54,0.022814,1.000000
EDIBLE & field20 = FLARING,48, 0.002662, 1.875223,6.95407e-14,0.005703,1.000000
EDIBLE & field6 = ANISE,400, 0.022183, 1.875223,1.00362e-113,0.047529,1.000000
EDIBLE & field16 = RED,96, 0.005324, 1.875223,3.79057e-27,0.011407,1.000000
EDIBLE & field6 = ALMOND,400, 0.022183, 1.875223,1.00362e-113,0.047529,1.000000
EDIBLE & field18 = BROWN,96, 0.005324, 1.875223,3.79057e-27,0.011407,1.000000
EDIBLE & field21 = BUFF,48, 0.002662, 1.875223,6.95407e-14,0.005703,1.000000
EDIBLE & field21 = ORANGE,48, 0.002662, 1.875223,6.95407e-14,0.005703,1.000000
EDIBLE & field21 = YELLOW,48, 0.002662, 1.875223,6.95407e-14,0.005703,1.000000
EDIBLE & field18 = ORANGE,96, 0.005324, 1.875223,3.79057e-27,0.011407,1.000000
EDIBLE & field16 = ORANGE,192, 0.010648, 1.875223,5.33558e-54,0.022814,1.000000
EDIBLE & field15 = ORANGE,192, 0.010648, 1.875223,5.33558e-54,0.022814,1.000000
EDIBLE & field22 = NUMEROUS,400, 0.022183, 1.875223,1.00362e-113,0.047529,1.000000
EDIBLE & field21 = PURPLE,48, 0.002662, 1.875223,6.95407e-14,0.005703,1.000000
EDIBLE & field10 = RED,96, 0.005324, 1.875223,3.79057e-27,0.011407,1.000000
EDIBLE & field15 = RED,96, 0.005324, 1.875223,3.79057e-27,0.011407,1.000000
EDIBLE & field12 = ROOTED,192, 0.010648, 1.875223,5.33558e-54,0.022814,1.000000

52 seconds (2 input, 49 search, 0 filter, 0 output) for 100 itemsets

