OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -k 100
  -s POISONOUS
  Mushroom.csv
  Mushroom

File/input/Mushroom.csv: 118 items, 8416 transactions
Found 100 non-redundant productive itemsets in 67 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
POISONOUS & field16 = PINK & field14 = SILKY,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field6 = FOUL & field12 = ?,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field16 = PINK & field6 = FOUL,720, 0.045622, 2.142566,8.63751e-256,0.085551,1.000000
POISONOUS & field6 = FOUL & field21 = WHITE,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field20 = EVANESCENT & field16 = PINK,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field13 = SILKY & field21 = CHOCOLATE,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field14 = SILKY & field21 = CHOCOLATE,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field14 = SILKY & field10 = BUFF,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field23 = PATHS & field14 = SILKY,720, 0.045622, 2.142566,8.63751e-256,0.085551,1.000000
POISONOUS & field15 = PINK & field14 = SILKY,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field9 = NARROW & field23 = PATHS,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field16 = PINK & field20 = LARGE,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field23 = PATHS & field13 = SILKY,720, 0.045622, 2.142566,8.63751e-256,0.085551,1.000000
POISONOUS & field16 = PINK & field12 = ?,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field16 = PINK & field21 = CHOCOLATE,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field23 = PATHS & field6 = FOUL,624, 0.039539, 2.142566,1.13997e-219,0.074144,1.000000
POISONOUS & field14 = SILKY & field6 = SPICY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field15 = PINK & field20 = LARGE,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field16 = PINK & field21 = WHITE,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field15 = PINK & field6 = FOUL,720, 0.045622, 2.142566,8.63751e-256,0.085551,1.000000
POISONOUS & field15 = PINK & field10 = BUFF,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field20 = EVANESCENT & field14 = SILKY,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field5 = NO & field15 = PINK,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field20 = EVANESCENT & field15 = PINK,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field15 = PINK & field21 = WHITE,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field9 = NARROW & field15 = PINK,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field23 = PATHS & field16 = PINK,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field23 = PATHS & field20 = LARGE,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field23 = PATHS & field12 = ?,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field16 = PINK & field10 = BUFF,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field20 = EVANESCENT & field13 = SILKY,896, 0.056774, 2.142566,4.90000e-324,0.106464,1.000000
POISONOUS & field5 = NO & field16 = PINK,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field14 = SILKY & field6 = FISHY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field20 = EVANESCENT & field6 = FOUL,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field11 = ENLARGING & field16 = PINK,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field15 = PINK & field12 = ?,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field15 = PINK & field13 = SILKY,864, 0.054746, 2.142566,2.40719e-311,0.102662,1.000000
POISONOUS & field23 = PATHS & field20 = EVANESCENT,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field16 = PINK & field6 = FISHY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field13 = SILKY & field6 = FISHY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field23 = PATHS & field6 = FISHY,192, 0.012166, 2.142566,2.25431e-65,0.022814,1.000000
POISONOUS & field23 = PATHS & field6 = SPICY,192, 0.012166, 2.142566,2.25431e-65,0.022814,1.000000
POISONOUS & field13 = SILKY & field6 = SPICY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field22 = SEVERAL & field15 = BUFF,216, 0.013687, 2.142566,1.29188e-73,0.025665,1.000000
POISONOUS & field15 = PINK & field6 = FISHY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field16 = PINK & field6 = SPICY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field15 = PINK & field6 = SPICY,288, 0.018249, 2.142566,1.45607e-98,0.034221,1.000000
POISONOUS & field11 = ENLARGING & field15 = PINK,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field23 = PATHS & field15 = BUFF,144, 0.009124, 2.142566,5.33749e-49,0.017110,1.000000
POISONOUS & field11 = ENLARGING & field6 = FOUL,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field16 = PINK & field15 = BUFF,144, 0.009124, 2.142566,5.33749e-49,0.017110,1.000000
POISONOUS & field16 = CINNAMON,48, 0.003041, 2.142566,1.11751e-16,0.005703,1.000000
POISONOUS & field15 = CINNAMON,48, 0.003041, 2.142566,1.11751e-16,0.005703,1.000000
POISONOUS & field6 = SPICY,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field6 = CREOSOTE,192, 0.012166, 2.142566,2.25431e-65,0.022814,1.000000
POISONOUS & field6 = FISHY,576, 0.036498, 2.142566,7.14004e-202,0.068441,1.000000
POISONOUS & field20 = NONE,48, 0.003041, 2.142566,1.11751e-16,0.005703,1.000000
POISONOUS & field10 = BUFF,1728, 0.109493, 2.142566,0.00000,0.205323,1.000000
POISONOUS & field16 = YELLOW,24, 0.001521, 2.142566,1.09966e-08,0.002852,1.000000
POISONOUS & field3 = GROOVES,4, 0.000253, 2.142566,0.0474143,0.000475,1.000000
POISONOUS & field6 = PUNGENT,256, 0.016221, 2.142566,1.96237e-87,0.030418,1.000000
POISONOUS & field20 = LARGE,1296, 0.082120, 2.142566,0.00000,0.153992,1.000000
POISONOUS & field16 = BUFF,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field15 = BUFF,432, 0.027373, 2.142566,1.70856e-149,0.051331,1.000000
POISONOUS & field18 = YELLOW,8, 0.000507, 2.142566,0.00224323,0.000951,1.000000
POISONOUS & field15 = YELLOW,8, 0.000507, 2.142566,0.00224323,0.000951,1.000000
POISONOUS & field19 = NONE,48, 0.003041, 2.142566,1.11751e-16,0.005703,1.000000
POISONOUS & field6 = MUSTY,48, 0.003041, 2.142566,1.11751e-16,0.005703,1.000000
POISONOUS & field2 = CONICAL,4, 0.000253, 2.142566,0.0474143,0.000475,1.000000
POISONOUS & field10 = GREEN,24, 0.001521, 2.142566,1.09966e-08,0.002852,1.000000
POISONOUS & field21 = GREEN,72, 0.004562, 2.142566,1.04876e-24,0.008555,1.000000

1 itemsets failed test for self sufficiency
POISONOUS & field6 = FOUL,2160, 0.136866, 2.142566,0.00000,0.256654,1.000000

70 seconds (2 input, 67 search, 0 filter, 0 output) for 100 itemsets

