OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -k 100
  -s win
  Connect-4.data.csv
  Connect-4.data

File/input/Connect-4.data.csv: 128 items, 67557 transactions
Found 100 non-redundant productive itemsets in 20001 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
win & field19 = x & field37 = o & field8 = x & field21 = b & field20 = x,133, 0.000673, 1.519056,6.62718e-25,0.001969,1.000000
win & field15 = b & field7 = o & field1 = o & field14 = x & field20 = b,584, 0.002954, 1.519056,2.44698e-107,0.008645,1.000000
win & field15 = b & field19 = x & field7 = o & field21 = b & field20 = x,1101, 0.005569, 1.519056,1.09253e-202,0.016297,1.000000
win & field7 = o & field1 = o & field37 = o & field14 = x & field20 = x,14, 0.000071, 1.519056,0.00286854,0.000207,1.000000
win & field15 = b & field7 = o & field1 = o & field2 = o & field14 = x,143, 0.000723, 1.519056,1.00228e-26,0.002117,1.000000
win & field15 = b & field7 = o & field1 = o & field37 = o & field14 = x,157, 0.000794, 1.519056,2.83107e-29,0.002324,1.000000
win & field15 = b & field19 = x & field14 = x & field21 = b & field20 = x,212, 0.001072, 1.519056,2.70084e-39,0.003138,1.000000
win & field19 = x & field7 = o & field1 = o & field37 = o & field14 = x,55, 0.000278, 1.519056,1.01971e-10,0.000814,1.000000
win & field19 = x & field7 = o & field1 = o & field2 = o & field14 = x,50, 0.000253, 1.519056,8.26444e-10,0.000740,1.000000
win & field15 = b & field19 = x & field2 = o & field14 = x & field8 = x,20, 0.000101, 1.519056,0.000233285,0.000296,1.000000
win & field15 = b & field7 = o & field14 = x & field21 = b & field20 = x,163, 0.000824, 1.519056,2.28720e-30,0.002413,1.000000
win & field15 = b & field1 = o & field2 = o & field14 = x & field20 = b,525, 0.002655, 1.519056,1.62816e-96,0.007771,1.000000
win & field7 = o & field1 = o & field37 = o & field21 = b & field20 = x,135, 0.000683, 1.519056,2.86608e-25,0.001998,1.000000
win & field15 = b & field1 = o & field2 = o & field14 = x & field8 = x,81, 0.000410, 1.519056,1.91289e-15,0.001199,1.000000
win & field19 = x & field1 = o & field37 = o & field2 = o & field14 = x,43, 0.000217, 1.519056,1.54634e-08,0.000636,1.000000
win & field19 = x & field1 = o & field8 = x & field21 = b & field20 = x,127, 0.000642, 1.519056,8.19165e-24,0.001880,1.000000
win & field15 = b & field1 = o & field2 = o & field14 = x & field21 = b,618, 0.003126, 1.519056,1.40029e-113,0.009148,1.000000
win & field7 = o & field1 = o & field8 = x & field21 = b & field20 = x,134, 0.000678, 1.519056,4.35823e-25,0.001984,1.000000
win & field19 = x & field1 = o & field37 = o & field14 = x & field8 = x,18, 0.000091, 1.519056,0.000538466,0.000266,1.000000
win & field7 = o & field1 = o & field37 = o & field14 = x & field8 = x,51, 0.000258, 1.519056,5.43842e-10,0.000755,1.000000
win & field19 = x & field7 = o & field8 = x & field21 = b & field20 = x,281, 0.001421, 1.519056,7.01451e-52,0.004159,1.000000
win & field15 = b & field7 = o & field37 = o & field2 = o & field14 = x,70, 0.000354, 1.519056,1.91320e-13,0.001036,1.000000
win & field15 = b & field1 = o & field14 = x & field21 = b & field20 = x,175, 0.000885, 1.519056,1.49159e-32,0.002590,1.000000
win & field3 = b & field1 = o & field37 = o & field2 = o & field8 = x,105, 0.000531, 1.519056,8.25078e-20,0.001554,1.000000
win & field1 = o & field37 = o & field8 = x & field21 = b & field20 = x,65, 0.000329, 1.519056,1.55149e-12,0.000962,1.000000
win & field15 = b & field7 = o & field1 = o & field21 = b & field20 = x,511, 0.002585, 1.519056,5.99989e-94,0.007564,1.000000
win & field19 = x & field7 = o & field37 = o & field21 = b & field20 = x,447, 0.002261, 1.519056,3.17674e-82,0.006617,1.000000
win & field19 = x & field1 = o & field37 = o & field8 = x & field20 = b,184, 0.000931, 1.519056,3.42051e-34,0.002724,1.000000
win & field16 = b & field7 = o & field14 = x & field15 = x & field21 = b,176, 0.000890, 1.519056,9.80595e-33,0.002605,1.000000
win & field19 = x & field7 = o & field2 = o & field14 = x & field20 = x,18, 0.000091, 1.519056,0.000538466,0.000266,1.000000
win & field1 = o & field37 = o & field2 = o & field14 = x & field8 = x,17, 0.000086, 1.519056,0.000818068,0.000252,1.000000
win & field16 = b & field7 = o & field14 = x & field15 = x & field20 = b,147, 0.000744, 1.519056,1.87396e-27,0.002176,1.000000
win & field7 = o & field1 = o & field2 = o & field14 = x & field20 = x,17, 0.000086, 1.519056,0.000818068,0.000252,1.000000
win & field7 = o & field1 = o & field2 = o & field21 = b & field20 = x,120, 0.000607, 1.519056,1.53911e-22,0.001776,1.000000
win & field7 = o & field2 = o & field14 = x & field21 = b & field20 = x,27, 0.000137, 1.519056,1.24834e-05,0.000400,1.000000
win & field19 = x & field7 = o & field14 = x & field15 = x & field20 = b,160, 0.000809, 1.519056,8.04717e-30,0.002368,1.000000
win & field19 = x & field7 = o & field14 = x & field15 = x & field21 = b,204, 0.001032, 1.519056,7.75625e-38,0.003020,1.000000
win & field16 = b & field7 = o & field14 = x & field8 = x & field15 = x,31, 0.000157, 1.519056,2.34237e-06,0.000459,1.000000
win & field15 = b & field1 = o & field37 = o & field2 = o & field14 = x,136, 0.000688, 1.519056,1.88479e-25,0.002013,1.000000
win & field19 = x & field7 = o & field37 = o & field2 = o & field14 = x,17, 0.000086, 1.519056,0.000818068,0.000252,1.000000
win & field16 = b & field19 = x & field8 = x & field15 = x & field20 = b,65, 0.000329, 1.519056,1.55149e-12,0.000962,1.000000
win & field19 = x & field2 = o & field14 = x & field15 = x & field21 = b,69, 0.000349, 1.519056,2.90780e-13,0.001021,1.000000
win & field16 = b & field19 = x & field7 = o & field2 = o & field15 = x,25, 0.000126, 1.519056,2.88171e-05,0.000370,1.000000
win & field7 = o & field1 = o & field37 = o & field38 = o,76, 0.000384, 1.519056,1.55190e-14,0.001125,1.000000
win & field19 = x & field2 = o & field21 = b & field20 = x,545, 0.002757, 1.519056,3.50098e-100,0.008067,1.000000
win & field1 = o & field14 = x & field15 = x & field21 = b,543, 0.002746, 1.519056,8.14707e-100,0.008038,1.000000
win & field1 = o & field37 = o & field2 = o & field20 = x,140, 0.000708, 1.519056,3.52474e-26,0.002072,1.000000
win & field1 = o & field37 = o & field14 = x & field15 = x,135, 0.000683, 1.519056,2.86608e-25,0.001998,1.000000
win & field19 = x & field37 = o & field2 = o & field8 = x,97, 0.000491, 1.519056,2.35382e-18,0.001436,1.000000
win & field7 = o & field1 = o & field14 = x & field15 = x,100, 0.000506, 1.519056,6.69992e-19,0.001480,1.000000
win & field1 = o & field37 = o & field15 = x & field20 = x,26, 0.000132, 1.519056,1.89668e-05,0.000385,1.000000
win & field1 = o & field14 = x & field15 = x & field20 = b,479, 0.002423, 1.519056,4.38331e-88,0.007090,1.000000
win & field14 = x & field15 = x & field21 = b & field20 = x,83, 0.000420, 1.519056,8.27937e-16,0.001229,1.000000
win & field7 = o & field1 = o & field8 = x & field15 = x,73, 0.000369, 1.519056,5.44912e-14,0.001081,1.000000
win & field19 = x & field1 = o & field8 = x & field15 = x,25, 0.000126, 1.519056,2.88171e-05,0.000370,1.000000
win & field19 = x & field37 = o & field8 = x & field15 = x,25, 0.000126, 1.519056,2.88171e-05,0.000370,1.000000
win & field8 = x & field15 = x & field21 = b & field20 = x,16, 0.000081, 1.519056,0.00124284,0.000237,1.000000
win & field7 = o & field1 = o & field37 = o & field15 = x,37, 0.000187, 1.519056,1.90345e-07,0.000548,1.000000
win & field7 = o & field1 = o & field37 = o & field2 = o,82, 0.000415, 1.519056,1.25848e-15,0.001214,1.000000
win & field1 = o & field37 = o & field8 = x & field15 = x,28, 0.000142, 1.519056,8.21615e-06,0.000414,1.000000
win & field1 = o & field14 = x & field8 = x & field15 = x,38, 0.000192, 1.519056,1.25269e-07,0.000562,1.000000
win & field7 = o & field37 = o & field14 = x & field15 = x,122, 0.000617, 1.519056,6.65755e-23,0.001806,1.000000
win & field7 = o & field15 = x & field21 = b & field20 = x,121, 0.000612, 1.519056,1.01226e-22,0.001791,1.000000
win & field19 = x & field1 = o & field37 = o & field15 = x,98, 0.000496, 1.519056,1.54837e-18,0.001451,1.000000
win & field19 = x & field14 = x & field8 = x & field15 = x,28, 0.000142, 1.519056,8.21615e-06,0.000414,1.000000
win & field7 = o & field37 = o & field8 = x & field15 = x,80, 0.000405, 1.519056,2.90758e-15,0.001184,1.000000
win & field1 = o & field15 = x & field21 = b & field20 = x,124, 0.000627, 1.519056,2.87970e-23,0.001835,1.000000
win & field2 = o & field14 = x & field15 = x & field20 = b,258, 0.001305, 1.519056,1.10394e-47,0.003819,1.000000
win & field19 = x & field15 = x & field21 = b & field20 = x,229, 0.001158, 1.519056,2.14888e-42,0.003390,1.000000
win & field37 = o & field2 = o & field14 = x & field15 = x,59, 0.000298, 1.519056,1.91172e-11,0.000873,1.000000
win & field37 = o & field15 = x & field21 = b & field20 = x,114, 0.000577, 1.519056,1.90129e-21,0.001687,1.000000
win & field1 = o & field37 = o & field2 = o & field15 = x,37, 0.000187, 1.519056,1.90345e-07,0.000548,1.000000
win & field7 = o & field1 = o & field2 = o & field15 = x,35, 0.000177, 1.519056,4.39467e-07,0.000518,1.000000
win & field1 = o & field2 = o & field8 = x & field15 = x,24, 0.000121, 1.519056,4.37829e-05,0.000355,1.000000
win & field7 = o & field2 = o & field14 = x & field15 = x,47, 0.000238, 1.519056,2.90012e-09,0.000696,1.000000
win & field2 = o & field14 = x & field8 = x & field15 = x,13, 0.000066, 1.519056,0.00435791,0.000192,1.000000
win & field7 = o & field37 = o & field2 = o & field15 = x,12, 0.000061, 1.519056,0.00662053,0.000178,1.000000
win & field2 = o & field15 = x & field21 = b & field20 = x,37, 0.000187, 1.519056,1.90345e-07,0.000548,1.000000
win & field7 = o & field2 = o & field8 = x & field15 = x,23, 0.000116, 1.519056,6.65205e-05,0.000340,1.000000

20233 seconds (232 input, 20001 search, 0 filter, 0 output) for 100 itemsets

