OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -p
  -k 100
  -s Abnormal
  Spect.data.csv
  Spect.data

File/input/Spect.data.csv: 45 items, 267 transactions
Found 100 non-redundant productive itemsets in 0 seconds
Alpha for size 2 = 1.26263e-05
Alpha for size 3 = 4.40451e-07
Alpha for size 4 = 2.09739e-08
Alpha for size 5 = 1.27889e-09
Alpha for size 6 = 9.59170e-11
Alpha for size 7 = 8.60794e-12
Alpha for size 8 = 9.06099e-13

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
Abnormal & field14 = 0 & field22 = 0 & field23 = 0 & field11 = 0,33, 0.078077, 2.715254,2.13546e-12,0.220974,0.559322
Abnormal & field7 = 0 & field14 = 0 & field22 = 0 & field23 = 0 & field17 = 0,34, 0.080279, 2.705812,8.06671e-13,0.228464,0.557377
Abnormal & field3 = 0 & field12 = 0 & field22 = 0 & field23 = 0 & field11 = 0,34, 0.080279, 2.705812,8.06671e-13,0.228464,0.557377
Abnormal & field12 = 0 & field13 = 0 & field14 = 0 & field23 = 0 & field17 = 0,34, 0.080279, 2.705812,8.06671e-13,0.228464,0.557377
Abnormal & field13 = 0 & field23 = 0 & field21 = 0 & field11 = 0,34, 0.080279, 2.705812,8.06671e-13,0.228464,0.557377
Abnormal & field9 = 0 & field14 = 0 & field23 = 0 & field11 = 0,30, 0.070698, 2.696970,6.60748e-11,0.202247,0.555556
Abnormal & field12 = 0 & field23 = 0 & field17 = 0 & field11 = 0,35, 0.082481, 2.696970,2.94830e-13,0.235955,0.555556
Abnormal & field12 = 0 & field14 = 0 & field22 = 0 & field11 = 0,36, 0.084683, 2.688671,1.04046e-13,0.243446,0.553846
Abnormal & field12 = 0 & field14 = 0 & field23 = 0 & field17 = 0,36, 0.084683, 2.688671,1.04046e-13,0.243446,0.553846
Abnormal & field12 = 0 & field13 = 0 & field14 = 0 & field11 = 0,36, 0.084683, 2.688671,1.04046e-13,0.243446,0.553846
Abnormal & field9 = 0 & field12 = 0 & field23 = 0 & field11 = 0,31, 0.072900, 2.687338,2.72530e-11,0.209738,0.553571
Abnormal & field3 = 0 & field9 = 0 & field23 = 0 & field11 = 0,31, 0.072900, 2.687338,2.72530e-11,0.209738,0.553571
Abnormal & field12 = 0 & field14 = 0 & field22 = 0 & field17 = 0,42, 0.098669, 2.682775,4.03069e-17,0.284644,0.552632
Abnormal & field9 = 0 & field22 = 0 & field23 = 0 & field11 = 0,32, 0.075103, 2.678370,1.09350e-11,0.217228,0.551724

0 seconds (0 input, 0 search, 0 filter, 0 output) for 100 itemsets

