OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -k 100
  -s won
  Chess.data.csv
  Chess.data

File/input/Chess.data.csv: 74 items, 3196 transactions
Found 100 non-redundant productive itemsets in 16 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
won & field10 = f & field16 = f & field23 = f & field33 = f,1140, 0.140195, 1.647553,3.19244e-246,0.414581,0.860377
won & field10 = f & field16 = f & field23 = f & field25 = f & field33 = f,1138, 0.140060, 1.648395,5.74391e-246,0.413642,0.860817
won & field10 = f & field23 = f & field33 = f,1154, 0.139837, 1.632066,1.63309e-242,0.423655,0.852290
won & field10 = f & field23 = f & field25 = f & field33 = f,1152, 0.139702, 1.632855,3.10543e-242,0.422716,0.852702
won & field10 = f & field16 = f & field23 = f & field25 = f & field27 = f & field33 = f,1129, 0.138714, 1.646568,1.18884e-241,0.410826,0.859863
won & field10 = f & field16 = f & field23 = f & field27 = f & field33 = f,1130, 0.138701, 1.645520,2.01141e-241,0.411452,0.859316
won & field10 = f & field23 = f & field25 = f & field27 = f & field33 = f,1143, 0.138356, 1.630963,6.51084e-238,0.419900,0.851714
won & field10 = f & field23 = f & field27 = f & field33 = f,1144, 0.138343, 1.629961,1.04460e-237,0.420526,0.851190
won & field10 = f & field16 = f & field33 = f,1193, 0.138315, 1.588664,8.12095e-232,0.449937,0.829624
won & field10 = f & field16 = f & field25 = f & field33 = f,1191, 0.138179, 1.589316,1.77713e-231,0.448999,0.829965
won & field10 = f & field33 = f,1207, 0.137957, 1.575534,2.75342e-229,0.459011,0.822768
won & field10 = f & field25 = f & field33 = f,1205, 0.137821, 1.576146,6.29825e-229,0.458073,0.823087
won & field10 = f & field16 = f & field25 = f & field27 = f & field33 = f,1182, 0.136834, 1.587261,3.86734e-227,0.446183,0.828892
won & field10 = f & field16 = f & field27 = f & field33 = f,1183, 0.136820, 1.586379,5.42677e-227,0.446809,0.828431
won & field3 = f & field10 = f & field23 = f & field33 = f,1125, 0.136809, 1.635751,3.46344e-234,0.412078,0.854214
won & field3 = f & field10 = f & field23 = f & field25 = f & field33 = f,1123, 0.136674, 1.636571,6.17610e-234,0.411139,0.854642
won & field10 = f & field25 = f & field27 = f & field33 = f,1196, 0.136476, 1.574050,1.42767e-224,0.455257,0.821993
won & field10 = f & field27 = f & field33 = f,1197, 0.136462, 1.573204,1.92698e-224,0.455882,0.821551
won & field3 = f & field10 = f & field16 = f & field23 = f & field33 = f,1111, 0.136187, 1.644108,7.22360e-234,0.404881,0.858578
won & field3 = f & field10 = f & field16 = f & field23 = f & field25 = f & field33 = f,1109, 0.136051, 1.644962,1.23623e-233,0.403942,0.859024
won & field10 = f & field33 = f & field35 = t,950, 0.135811, 1.841268,1.93180e-287,0.309136,0.961538
won & field3 = f & field10 = f & field23 = f & field25 = f & field27 = f & field33 = f,1114, 0.135328, 1.634651,9.70872e-230,0.408323,0.853640
won & field3 = f & field10 = f & field23 = f & field27 = f & field33 = f,1115, 0.135314, 1.633615,1.60642e-229,0.408949,0.853099
won & field3 = f & field10 = f & field33 = f,1178, 0.134929, 1.577465,2.76387e-220,0.447434,0.823776
won & field10 = f & field27 = f & field33 = f & field35 = t,944, 0.134914, 1.840818,1.25524e-284,0.307259,0.961303
won & field10 = f & field16 = f & field33 = f & field35 = t,944, 0.134914, 1.840818,1.25524e-284,0.307259,0.961303
won & field3 = f & field10 = f & field25 = f & field33 = f,1176, 0.134793, 1.578097,5.90972e-220,0.446496,0.824107
won & field3 = f & field10 = f & field16 = f & field23 = f & field25 = f & field27 = f & field33 = f,1100, 0.134706, 1.643066,1.81061e-229,0.401126,0.858034
won & field3 = f & field10 = f & field16 = f & field23 = f & field27 = f & field33 = f,1101, 0.134692, 1.641998,3.09508e-229,0.401752,0.857477
won & field3 = f & field10 = f & field16 = f & field33 = f,1164, 0.134306, 1.584198,2.98179e-219,0.440238,0.827292
won & field3 = f & field10 = f & field16 = f & field25 = f & field33 = f,1162, 0.134171, 1.584855,6.15057e-219,0.439299,0.827635
won & field10 = f & field16 = f & field27 = f & field33 = f & field35 = t,938, 0.134017, 1.840363,7.87696e-282,0.305382,0.961066
won & field3 = f & field10 = f & field25 = f & field27 = f & field33 = f,1167, 0.133448, 1.575960,9.54227e-216,0.443680,0.822990
won & field3 = f & field10 = f & field27 = f & field33 = f,1168, 0.133434, 1.575088,1.32462e-215,0.444305,0.822535
won & field3 = f & field10 = f & field16 = f & field25 = f & field27 = f & field33 = f,1153, 0.132825, 1.582725,9.02989e-215,0.436483,0.826523
won & field3 = f & field10 = f & field16 = f & field27 = f & field33 = f,1154, 0.132811, 1.581830,1.28470e-214,0.437109,0.826056
won & field10 = f & field23 = f & field33 = f & field35 = t,906, 0.132174, 1.873560,4.30664e-291,0.289737,0.978402
won & field8 = f & field10 = f & field32 = f & field33 = f,1012, 0.131844, 1.713438,1.53312e-236,0.353880,0.894783
won & field8 = f & field10 = f & field25 = f & field32 = f & field33 = f,1010, 0.131709, 1.714599,1.86945e-236,0.352941,0.895390
won & field3 = f & field10 = f & field33 = f & field35 = t,921, 0.131475, 1.839041,5.52237e-274,0.300063,0.960375
won & field8 = f & field10 = f & field16 = f & field32 = f & field33 = f,1003, 0.131316, 1.719484,1.37745e-236,0.349499,0.897941
won & field10 = f & field16 = f & field23 = f & field33 = f & field35 = t,900, 0.131277, 1.873290,2.57193e-288,0.287860,0.978261
won & field10 = f & field23 = f & field27 = f & field33 = f & field35 = t,900, 0.131277, 1.873290,2.57193e-288,0.287860,0.978261
won & field8 = f & field10 = f & field16 = f & field25 = f & field32 = f & field33 = f,1001, 0.131180, 1.720677,1.62372e-236,0.348561,0.898564
won & field8 = f & field10 = f & field25 = f & field27 = f & field32 = f & field33 = f,1003, 0.130662, 1.713349,2.50865e-233,0.350751,0.894737
won & field8 = f & field10 = f & field27 = f & field32 = f & field33 = f,1004, 0.130648, 1.712003,5.77112e-233,0.351377,0.894034
won & field3 = f & field10 = f & field16 = f & field33 = f & field35 = t,915, 0.130578, 1.838563,3.04177e-271,0.298185,0.960126
won & field3 = f & field10 = f & field27 = f & field33 = f & field35 = t,915, 0.130578, 1.838563,3.04177e-271,0.298185,0.960126
won & field8 = f & field10 = f & field16 = f & field27 = f & field32 = f & field33 = f,995, 0.130120, 1.718074,5.05224e-233,0.346996,0.897205
won & field8 = f & field10 = f & field23 = f & field32 = f & field33 = f,959, 0.128496, 1.748959,1.18751e-236,0.328536,0.913333
won & field8 = f & field10 = f & field23 = f & field25 = f & field32 = f & field33 = f,957, 0.128361, 1.750313,1.17136e-236,0.327597,0.914040
won & field3 = f & field8 = f & field10 = f & field32 = f & field33 = f,983, 0.128163, 1.714359,6.32170e-227,0.343554,0.895264
won & field3 = f & field8 = f & field10 = f & field25 = f & field32 = f & field33 = f,981, 0.128027, 1.715558,7.36937e-227,0.342616,0.895890
won & field8 = f & field10 = f & field16 = f & field23 = f & field32 = f & field33 = f,950, 0.127968, 1.755959,3.68700e-237,0.324155,0.916988
won & field3 = f & field10 = f & field23 = f & field33 = f & field35 = t,877, 0.127839, 1.872223,8.41655e-278,0.280663,0.977703
won & field3 = f & field8 = f & field10 = f & field16 = f & field32 = f & field33 = f,974, 0.127307, 1.717432,1.98841e-225,0.339800,0.896869
won & field8 = f & field10 = f & field23 = f & field27 = f & field32 = f & field33 = f,951, 0.127300, 1.747685,3.86637e-233,0.326033,0.912668
won & field3 = f & field8 = f & field10 = f & field27 = f & field32 = f & field33 = f,975, 0.126967, 1.712887,1.92423e-223,0.341051,0.894495

18 seconds (1 input, 11 search, 5 filter, 0 output) for 100 itemsets

