Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
<=50K & field5 = Never-married & field3 = HS-grad & field10 = Hour21-35 & field7 = Unmarried,81,0.000599,1.317193,1.97E-10,0.002488,1
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field6 = Other-service,150,0.001109,1.317193,1.01E-18,0.004607,1
<=50K & field4 = EduNum9 & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,88,0.000651,1.317193,2.85E-11,0.002703,1
<=50K & field3 = HS-grad & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,88,0.000651,1.317193,2.85E-11,0.002703,1
<=50K & field5 = Never-married & field1 = Age24-31 & field6 = Other-service & field10 = Hour21-35,125,0.000924,1.317193,1.03E-15,0.003839,1
<=50K & field2 = Private & field8 = Black & field3 = Some-college & field10 = Hour21-35,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field5 = Never-married & field3 = HS-grad & field1 = Age17-23 & field7 = Own-child,710,0.005251,1.317193,9.25E-87,0.021805,1
<=50K & field9 = Female & field6 = Other-service & field7 = Own-child & field10 = Hour21-35,141,0.001043,1.317193,1.22E-17,0.00433,1
<=50K & field7 = Not-in-family & field4 = EduNum9 & field6 = Other-service & field10 = Hour21-35,101,0.000747,1.317193,7.83E-13,0.003102,1
<=50K & field7 = Not-in-family & field3 = HS-grad & field6 = Other-service & field10 = Hour21-35,101,0.000747,1.317193,7.83E-13,0.003102,1
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field8 = Black,386,0.002855,1.317193,3.15E-47,0.011855,1
<=50K & field5 = Never-married & field4 = EduNum9 & field6 = Other-service & field10 = Hour21-35,179,0.001324,1.317193,3.27E-22,0.005497,1
<=50K & field5 = Never-married & field3 = HS-grad & field6 = Other-service & field10 = Hour21-35,179,0.001324,1.317193,3.27E-22,0.005497,1
<=50K & field6 = Adm-clerical & field9 = Female & field1 = Age17-23 & field7 = Own-child,293,0.002167,1.317193,5.76E-36,0.008998,1
<=50K & field7 = Not-in-family & field2 = Private & field3 = HS-grad & field6 = Handlers-cleaners,129,0.000954,1.317193,3.39E-16,0.003962,1
<=50K & field5 = Never-married & field8 = Black & field1 = Age24-31 & field3 = Some-college,114,0.000843,1.317193,2.15E-14,0.003501,1
<=50K & field5 = Never-married & field4 = EduNum9 & field9 = Female & field2 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field1 = Age24-31 & field9 = Female & field7 = Own-child & field10 = Hour21-35,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field5 = Never-married & field1 = Age24-31 & field7 = Own-child & field10 = Hour21-35,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field6 = Other-service,222,0.001642,1.317193,2.16E-27,0.006818,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field3 = HS-grad & field1 = Age24-31,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field9 = Female & field6 = Other-service & field1 = Age17-23 & field7 = Own-child,318,0.002352,1.317193,5.45E-39,0.009766,1
<=50K & field5 = Never-married & field4 = EduNum9 & field1 = Age24-31 & field10 = Hour21-35,147,0.001087,1.317193,2.32E-18,0.004515,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field9 = Female & field1 = Age17-23,452,0.003343,1.317193,3.04E-55,0.013882,1
<=50K & field5 = Never-married & field3 = HS-grad & field1 = Age24-31 & field10 = Hour21-35,147,0.001087,1.317193,2.32E-18,0.004515,1
<=50K & field7 = Not-in-family & field9 = Female & field6 = Other-service & field1 = Age17-23,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field8 = Black & field9 = Female & field1 = Age17-23 & field7 = Own-child,110,0.000814,1.317193,6.50E-14,0.003378,1
<=50K & field10 = Hour1-20 & field2 = Private & field8 = Black & field9 = Female,111,0.000821,1.317193,4.93E-14,0.003409,1
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field9 = Female,265,0.00196,1.317193,1.39E-32,0.008139,1
<=50K & field4 = EduNum9 & field9 = Female & field7 = Own-child & field10 = Hour21-35,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field5 = Never-married & field9 = Female & field6 = Other-service & field1 = Age17-23,456,0.003372,1.317193,9.91E-56,0.014004,1
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field7 = Unmarried,143,0.001058,1.317193,7.03E-18,0.004392,1
<=50K & field2 = Private & field8 = Black & field4 = EduNum10 & field7 = Unmarried,116,0.000858,1.317193,1.24E-14,0.003563,1
<=50K & field3 = HS-grad & field9 = Female & field7 = Own-child & field10 = Hour21-35,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field9 = Female & field6 = Other-service & field4 = EduNum10 & field10 = Hour21-35,142,0.00105,1.317193,9.27E-18,0.004361,1
<=50K & field7 = Not-in-family & field3 = HS-grad & field8 = Black & field9 = Female,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field3 = HS-grad & field8 = Black & field9 = Female & field10 = Hour21-35,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Never-married & field9 = Female & field6 = Other-service & field7 = Own-child,404,0.002988,1.317193,2.06E-49,0.012407,1
<=50K & field1 = Age24-31 & field9 = Female & field4 = EduNum10 & field7 = Unmarried,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field2 = Private & field1 = Age17-23,555,0.004105,1.317193,8.62E-68,0.017045,1
<=50K & field2 = Private & field8 = Black & field1 = Age24-31 & field6 = Other-service,89,0.000658,1.317193,2.16E-11,0.002733,1
<=50K & field2 = Private & field8 = Black & field1 = Age17-23 & field7 = Own-child,197,0.001457,1.317193,2.22E-24,0.00605,1
<=50K & field4 = EduNum9 & field1 = Age24-31 & field9 = Female & field7 = Own-child,150,0.001109,1.317193,1.01E-18,0.004607,1
<=50K & field6 = Adm-clerical & field9 = Female & field4 = EduNum10 & field1 = Age17-23,214,0.001583,1.317193,1.99E-26,0.006572,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = Some-college & field2 = ?,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field5 = Never-married & field4 = EduNum9 & field9 = Female & field6 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field3 = Some-college & field1 = Age17-23,311,0.0023,1.317193,3.83E-38,0.009551,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age24-31 & field3 = Some-college,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field5 = Divorced & field1 = Age24-31 & field9 = Female & field4 = EduNum10,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum10 & field6 = ?,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field5 = Never-married & field4 = EduNum9 & field9 = Female & field6 = Machine-op-inspct,98,0.000725,1.317193,1.80E-12,0.00301,1
<=50K & field3 = HS-grad & field1 = Age24-31 & field9 = Female & field7 = Own-child,150,0.001109,1.317193,1.01E-18,0.004607,1
<=50K & field5 = Never-married & field4 = EduNum10 & field10 = Hour21-35 & field2 = ?,93,0.000688,1.317193,7.15E-12,0.002856,1
<=50K & field5 = Never-married & field9 = Female & field3 = Some-college & field2 = ?,185,0.001368,1.317193,6.20E-23,0.005682,1
<=50K & field7 = Not-in-family & field4 = EduNum9 & field8 = Black & field9 = Female,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field5 = Never-married & field9 = Female & field4 = EduNum10 & field6 = ?,185,0.001368,1.317193,6.20E-23,0.005682,1
<=50K & field5 = Never-married & field4 = EduNum10 & field10 = Hour21-35 & field6 = ?,93,0.000688,1.317193,7.15E-12,0.002856,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field4 = EduNum10 & field1 = Age17-23,311,0.0023,1.317193,3.83E-38,0.009551,1
<=50K & field5 = Divorced & field1 = Age24-31 & field9 = Female & field3 = Some-college,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field5 = Never-married & field2 = Private & field9 = Female & field7 = Other-relative,183,0.001353,1.317193,1.08E-22,0.00562,1
<=50K & field5 = Never-married & field4 = EduNum9 & field1 = Age17-23 & field7 = Own-child,710,0.005251,1.317193,9.25E-87,0.021805,1
<=50K & field5 = Never-married & field3 = HS-grad & field9 = Female & field2 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field2 = Private & field8 = Black & field3 = Some-college & field7 = Unmarried,116,0.000858,1.317193,1.24E-14,0.003563,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field8 = Black & field4 = EduNum10,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field5 = Never-married & field4 = EduNum9 & field8 = Black & field10 = Hour21-35,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field5 = Never-married & field7 = Not-in-family & field4 = EduNum9 & field6 = Machine-op-inspct,110,0.000814,1.317193,6.50E-14,0.003378,1
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum9 & field1 = Age17-23,1008,0.007455,1.317193,1.56E-123,0.030957,1
<=50K & field5 = Never-married & field2 = Private & field8 = Black & field7 = Own-child,364,0.002692,1.317193,1.46E-44,0.011179,1
<=50K & field2 = Private & field6 = Other-service & field10 = Hour21-35 & field7 = Unmarried,133,0.000984,1.317193,1.12E-16,0.004085,1
<=50K & field3 = HS-grad & field9 = Female & field1 = Age17-23 & field7 = Own-child,291,0.002152,1.317193,1.01E-35,0.008937,1
<=50K & field5 = Never-married & field3 = HS-grad & field9 = Female & field6 = Machine-op-inspct,98,0.000725,1.317193,1.80E-12,0.00301,1
<=50K & field5 = Never-married & field9 = Female & field4 = EduNum10 & field2 = ?,185,0.001368,1.317193,6.20E-23,0.005682,1
<=50K & field7 = Not-in-family & field8 = Black & field9 = Female & field6 = Other-service,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field1 = Age24-31 & field3 = Some-college,158,0.001169,1.317193,1.10E-19,0.004852,1
<=50K & field5 = Never-married & field9 = Female & field1 = Age17-23 & field7 = Other-relative,110,0.000814,1.317193,6.50E-14,0.003378,1
<=50K & field5 = Never-married & field2 = Private & field1 = Age24-31 & field7 = Other-relative,184,0.001361,1.317193,8.18E-23,0.005651,1
<=50K & field5 = Never-married & field3 = HS-grad & field9 = Female & field6 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field6 = Adm-clerical & field2 = Private & field8 = Black & field7 = Unmarried,111,0.000821,1.317193,4.93E-14,0.003409,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field9 = Female & field2 = ?,103,0.000762,1.317193,4.51E-13,0.003163,1
<=50K & field7 = Not-in-family & field2 = Private & field4 = EduNum9 & field6 = Handlers-cleaners,129,0.000954,1.317193,3.39E-16,0.003962,1
<=50K & field9 = Female & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,641,0.004741,1.317193,2.65E-78,0.019686,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field9 = Female & field6 = ?,104,0.000769,1.317193,3.42E-13,0.003194,1
<=50K & field5 = Never-married & field2 = Private & field4 = EduNum9 & field6 = Machine-op-inspct,280,0.002071,1.317193,2.15E-34,0.008599,1
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field6 = Machine-op-inspct,280,0.002071,1.317193,2.15E-34,0.008599,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum10 & field2 = ?,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = Some-college & field6 = ?,84,0.000621,1.317193,8.60E-11,0.00258,1
<=50K & field5 = Never-married & field2 = Private & field3 = HS-grad & field1 = Age17-23,1008,0.007455,1.317193,1.56E-123,0.030957,1
<=50K & field5 = Never-married & field9 = Female & field3 = Some-college & field6 = ?,185,0.001368,1.317193,6.20E-23,0.005682,1
<=50K & field6 = Adm-clerical & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,222,0.001642,1.317193,2.16E-27,0.006818,1
<=50K & field5 = Never-married & field3 = HS-grad & field1 = Age24-31 & field6 = Machine-op-inspct,93,0.000688,1.317193,7.15E-12,0.002856,1
<=50K & field5 = Never-married & field8 = Black & field1 = Age24-31 & field4 = EduNum10,114,0.000843,1.317193,2.15E-14,0.003501,1
<=50K & field6 = Adm-clerical & field2 = Private & field1 = Age17-23 & field7 = Own-child,363,0.002685,1.317193,1.94E-44,0.011148,1
<=50K & field6 = Adm-clerical & field3 = Some-college & field1 = Age17-23 & field7 = Own-child,222,0.001642,1.317193,2.16E-27,0.006818,1
<=50K & field5 = Never-married & field3 = Some-college & field10 = Hour21-35 & field2 = ?,93,0.000688,1.317193,7.15E-12,0.002856,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field8 = Black & field3 = Some-college,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age24-31 & field4 = EduNum10,87,0.000643,1.317193,3.76E-11,0.002672,1
<=50K & field7 = Not-in-family & field9 = Female & field3 = Some-college & field10 = Hour21-35,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field5 = Never-married & field7 = Not-in-family & field3 = HS-grad & field6 = Machine-op-inspct,110,0.000814,1.317193,6.50E-14,0.003378,1
<=50K & field9 = Female & field4 = EduNum10 & field1 = Age17-23 & field7 = Own-child,641,0.004741,1.317193,2.65E-78,0.019686,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age24-31 & field9 = Female,220,0.001627,1.317193,3.76E-27,0.006757,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field8 = Black & field1 = Age24-31,91,0.000673,1.317193,1.24E-11,0.002795,1
<=50K & field1 = Age24-31 & field9 = Female & field3 = Some-college & field7 = Unmarried,117,0.000865,1.317193,9.38E-15,0.003593,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field1 = Age24-31 & field4 = EduNum10,158,0.001169,1.317193,1.10E-19,0.004852,1
<=50K & field7 = Not-in-family & field9 = Female & field4 = EduNum10 & field10 = Hour21-35,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field5 = Never-married & field4 = EduNum9 & field1 = Age24-31 & field6 = Machine-op-inspct,93,0.000688,1.317193,7.15E-12,0.002856,1
<=50K & field4 = EduNum9 & field9 = Female & field1 = Age17-23 & field7 = Own-child,291,0.002152,1.317193,1.01E-35,0.008937,1
<=50K & field5 = Never-married & field8 = Black & field9 = Female & field7 = Own-child,225,0.001664,1.317193,9.37E-28,0.00691,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field4 = EduNum9 & field1 = Age24-31,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field6 = Other-service & field3 = Some-college & field7 = Unmarried,88,0.000651,1.317193,2.85E-11,0.002703,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field4 = EduNum9,238,0.00176,1.317193,2.53E-29,0.007309,1
<=50K & field10 = Hour1-20 & field3 = Some-college & field7 = Own-child,513,0.003794,1.317193,1.14E-62,0.015755,1
<=50K & field6 = Adm-clerical & field7 = Not-in-family & field1 = Age17-23,166,0.001228,1.317193,1.20E-20,0.005098,1
<=50K & field10 = Hour1-20 & field3 = HS-grad & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field5 = Never-married & field8 = Black & field6 = ?,107,0.000791,1.317193,1.49E-13,0.003286,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = HS-grad,238,0.00176,1.317193,2.53E-29,0.007309,1
<=50K & field8 = Black & field6 = Other-service & field1 = Age17-23,104,0.000769,1.317193,3.42E-13,0.003194,1
<=50K & field4 = EduNum9 & field1 = Age17-23 & field2 = ?,108,0.000799,1.317193,1.13E-13,0.003317,1
<=50K & field3 = Some-college & field1 = Age17-23 & field2 = ?,313,0.002315,1.317193,2.20E-38,0.009613,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field7 = Own-child,1192,0.008816,1.317193,1.94E-146,0.036608,1
<=50K & field1 = Age24-31 & field6 = Other-service & field7 = Own-child,144,0.001065,1.317193,5.33E-18,0.004422,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field10 = Hour21-35,136,0.001006,1.317193,4.88E-17,0.004177,1
<=50K & field8 = Black & field7 = Own-child & field10 = Hour21-35,111,0.000821,1.317193,4.93E-14,0.003409,1
<=50K & field2 = Private & field8 = Black & field5 = Widowed,81,0.000599,1.317193,1.97E-10,0.002488,1
<=50K & field5 = Divorced & field6 = Other-service & field10 = Hour21-35,122,0.000902,1.317193,2.35E-15,0.003747,1
<=50K & field6 = Handlers-cleaners & field7 = Own-child & field10 = Hour21-35,94,0.000695,1.317193,5.43E-12,0.002887,1
<=50K & field6 = Adm-clerical & field4 = EduNum9 & field1 = Age17-23,207,0.001531,1.317193,1.39E-25,0.006357,1
<=50K & field1 = Age17-23 & field7 = Own-child & field6 = Machine-op-inspct,119,0.00088,1.317193,5.39E-15,0.003655,1
<=50K & field7 = Not-in-family & field5 = Divorced & field3 = 10th,74,0.000547,1.317193,1.36E-09,0.002273,1
<=50K & field6 = Adm-clerical & field10 = Hour1-20 & field7 = Own-child,180,0.001331,1.317193,2.48E-22,0.005528,1
<=50K & field6 = Other-service & field4 = EduNum10 & field7 = Unmarried,88,0.000651,1.317193,2.85E-11,0.002703,1
<=50K & field5 = Never-married & field10 = Hour21-35 & field4 = EduNum6,85,0.000629,1.317193,6.53E-11,0.00261,1
<=50K & field5 = Never-married & field4 = EduNum7 & field6 = Other-service,140,0.001035,1.317193,1.61E-17,0.0043,1
<=50K & field10 = Hour1-20 & field8 = Black & field3 = Some-college,68,0.000503,1.317193,7.15E-09,0.002088,1
<=50K & field4 = EduNum9 & field6 = Other-service & field7 = Own-child,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field4 = EduNum9 & field6 = Other-service & field1 = Age17-23,243,0.001797,1.317193,6.31E-30,0.007463,1
<=50K & field1 = Age17-23 & field7 = Own-child & field6 = ?,448,0.003313,1.317193,9.31E-55,0.013759,1
<=50K & field5 = Never-married & field7 = Own-child & field2 = ?,497,0.003676,1.317193,1.02E-60,0.015264,1
<=50K & field3 = 11th & field6 = Other-service & field7 = Own-child,97,0.000717,1.317193,2.37E-12,0.002979,1
<=50K & field7 = Not-in-family & field3 = HS-grad & field1 = Age17-23,323,0.002389,1.317193,1.35E-39,0.00992,1
<=50K & field5 = Never-married & field10 = Hour1-20 & field3 = 10th,106,0.000784,1.317193,1.97E-13,0.003255,1
<=50K & field3 = HS-grad & field6 = Other-service & field7 = Own-child,260,0.001923,1.317193,5.60E-32,0.007985,1
<=50K & field3 = HS-grad & field6 = Other-service & field1 = Age17-23,243,0.001797,1.317193,6.31E-30,0.007463,1
<=50K & field7 = Not-in-family & field8 = Black & field10 = Hour21-35,107,0.000791,1.317193,1.49E-13,0.003286,1
<=50K & field5 = Never-married & field9 = Female & field4 = EduNum6,128,0.000947,1.317193,4.47E-16,0.003931,1
<=50K & field3 = Some-college & field1 = Age17-23 & field6 = ?,315,0.00233,1.317193,1.26E-38,0.009674,1
<=50K & field5 = Never-married & field6 = Adm-clerical & field10 = Hour1-20,244,0.001805,1.317193,4.78E-30,0.007494,1
<=50K & field3 = Some-college & field1 = Age17-23 & field7 = Other-relative,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field4 = EduNum9 & field8 = Black & field1 = Age17-23,157,0.001161,1.317193,1.46E-19,0.004822,1
<=50K & field8 = Black & field6 = Other-service & field5 = Separated,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field8 = Black & field6 = Other-service & field7 = Own-child,115,0.00085,1.317193,1.63E-14,0.003532,1
<=50K & field4 = EduNum9 & field1 = Age17-23 & field7 = Other-relative,113,0.000836,1.317193,2.84E-14,0.00347,1
<=50K & field4 = EduNum9 & field1 = Age17-23 & field10 = Hour21-35,326,0.002411,1.317193,5.87E-40,0.010012,1
<=50K & field4 = EduNum9 & field6 = Handlers-cleaners & field10 = Hour21-35,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field7 = Own-child & field10 = Hour21-35 & field2 = ?,135,0.000998,1.317193,6.44E-17,0.004146,1
<=50K & field4 = EduNum7 & field1 = Age17-23 & field10 = Hour21-35,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field3 = HS-grad & field1 = Age17-23 & field10 = Hour21-35,326,0.002411,1.317193,5.87E-40,0.010012,1
<=50K & field5 = Never-married & field6 = Handlers-cleaners & field7 = Own-child,384,0.00284,1.317193,5.50E-47,0.011793,1
<=50K & field7 = Not-in-family & field1 = Age17-23 & field10 = Hour21-35,269,0.001989,1.317193,4.58E-33,0.008261,1
<=50K & field9 = Female & field1 = Age17-23 & field10 = Hour21-35,640,0.004733,1.317193,3.52E-78,0.019655,1
<=50K & field5 = Divorced & field9 = Female & field4 = EduNum6,67,0.000496,1.317193,9.42E-09,0.002058,1
<=50K & field5 = Never-married & field7 = Own-child & field3 = 10th,202,0.001494,1.317193,5.55E-25,0.006204,1
<=50K & field3 = HS-grad & field7 = Unmarried & field6 = ?,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field9 = Female & field7 = Own-child & field6 = Machine-op-inspct,90,0.000666,1.317193,1.64E-11,0.002764,1
<=50K & field5 = Never-married & field3 = 11th & field9 = Female,248,0.001834,1.317193,1.57E-30,0.007616,1
<=50K & field6 = Handlers-cleaners & field4 = EduNum10 & field7 = Own-child,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field10 = Hour1-20 & field2 = Private & field7 = Unmarried,148,0.001095,1.317193,1.76E-18,0.004545,1
<=50K & field6 = Handlers-cleaners & field1 = Age17-23 & field7 = Own-child,275,0.002034,1.317193,8.63E-34,0.008446,1
<=50K & field5 = Never-married & field1 = Age17-23 & field2 = ?,560,0.004142,1.317193,2.11E-68,0.017198,1
<=50K & field6 = Handlers-cleaners & field4 = EduNum10 & field1 = Age17-23,102,0.000754,1.317193,5.94E-13,0.003133,1
<=50K & field3 = HS-grad & field7 = Unmarried & field2 = ?,65,0.000481,1.317193,1.64E-08,0.001996,1
<=50K & field4 = EduNum9 & field8 = Black & field2 = ?,82,0.000606,1.317193,1.50E-10,0.002518,1
<=50K & field3 = HS-grad & field6 = Handlers-cleaners & field7 = Own-child,181,0.001339,1.317193,1.88E-22,0.005559,1
<=50K & field8 = Black & field1 = Age24-31 & field7 = Own-child,179,0.001324,1.317193,3.27E-22,0.005497,1
<=50K & field8 = Black & field1 = Age17-23 & field10 = Hour21-35,122,0.000902,1.317193,2.35E-15,0.003747,1
<=50K & field3 = HS-grad & field1 = Age17-23 & field6 = ?,108,0.000799,1.317193,1.13E-13,0.003317,1
<=50K & field6 = Handlers-cleaners & field3 = Some-college & field7 = Own-child,99,0.000732,1.317193,1.36E-12,0.00304,1
<=50K & field3 = Some-college & field7 = Own-child & field6 = ?,281,0.002078,1.317193,1.63E-34,0.00863,1
<=50K & field3 = HS-grad & field8 = Black & field1 = Age17-23,157,0.001161,1.317193,1.46E-19,0.004822,1
<=50K & field5 = Divorced & field1 = Age24-31 & field7 = Own-child,83,0.000614,1.317193,1.13E-10,0.002549,1
<=50K & field5 = Never-married & field1 = Age17-23 & field6 = ?,565,0.004179,1.317193,5.19E-69,0.017352,1
<=50K & field5 = Never-married & field6 = Other-service & field7 = Other-relative,122,0.000902,1.317193,2.35E-15,0.003747,1
<=50K & field7 = Not-in-family & field6 = Handlers-cleaners & field1 = Age24-31,92,0.00068,1.317193,9.43E-12,0.002825,1
<=50K & field6 = Other-service & field1 = Age17-23 & field7 = Other-relative,67,0.000496,1.317193,9.42E-09,0.002058,1
<=50K & field6 = Other-service & field7 = Own-child & field3 = 10th,78,0.000577,1.317193,4.51E-10,0.002396,1
<=50K & field3 = 11th & field1 = Age17-23 & field10 = Hour21-35,105,0.000777,1.317193,2.59E-13,0.003225,1
<=50K & field5 = Never-married & field6 = Machine-op-inspct & field7 = Unmarried,78,0.000577,1.317193,4.51E-10,0.002396,1
